centroid,danceability,energy,loudness,speechiness,    acousticness,instrumental,liveness,valence,tempo
2,0.45606,0.86697,0.70889,0.017654,0.0054038,0.93023,0.12616,0.021459,0.71504
2,0.60234,0.95199,0.77798,0.024261,0.008592,0.85743,0.26328,0.36758,0.71511
2,0.39972,0.90898,0.84347,0.014838,0.00048475,0.90698,0.086463,0.15919,0.7027
2,0.47232,0.91998,0.77296,0.030976,0.092712,0.89788,0.10161,0.21902,0.72115
2,0.35313,0.96299,0.84536,0.11946,0.00032382,0.75632,0.35946,0.18188,0.72138
2,0.30762,0.92098,0.77411,0.017654,0.0007054,0.53185,0.27965,0.019189,0.71455
2,0.69769,0.75594,0.75765,0.047872,0.088663,0.86047,0.094444,0.21902,0.71518
2,0.57525,0.97099,0.95666,0.12488,0.02176,0.90799,0.39118,0.27061,0.71468
2,0.56117,0.82996,0.733,0.048088,0.03512,0.85541,0.22849,0.023006,0.721
2,0.54166,0.984,0.87613,0.066826,0.0014969,0.91102,0.24793,0.25204,0.71499
2,0.46473,0.83396,0.80134,0.014513,0.0034908,0.76239,0.084621,0.14371,0.71499
2,0.65977,0.78895,0.75759,0.029676,0.0038552,0.87664,0.10365,0.13959,0.71485
2,0.61318,0.987,0.81414,0.053937,0.0014463,0.86451,0.090146,0.30362,0.71464
2,0.42247,0.85797,0.77118,0.024261,0.072975,0.75025,0.09649,0.1107,0.71472
2,0.73887,0.68592,0.8604,0.22344,0.021659,0.71587,0.41164,0.2314,0.69688
2,0.57417,0.94899,0.78014,0.035308,0.001841,0.74823,0.6122,0.28815,0.71487
2,0.51782,0.88897,0.81279,0.017871,0.0033592,0.52275,0.10672,0.20045,0.71485
2,0.4994,0.81996,0.81057,0.061627,0.032286,0.58746,0.52932,0.23863,0.69929
2,0.32279,0.93598,0.82528,0.18553,0.00049993,0.87664,0.16812,0.018261,0.71575
2,0.62835,0.95599,0.81879,0.058053,8.2014e-05,0.66835,0.08636,0.15712,0.7024
2,0.37371,0.90298,0.78945,0.029893,0.00038353,0.66229,0.30728,0.10141,0.71464
2,0.44414,0.86697,0.77299,0.022095,0.00038859,0.58645,0.093421,0.19839,0.7148
2,0.53083,0.86797,0.7336,0.027293,0.041193,0.70576,0.32774,0.36243,0.71509
2,0.35854,0.96399,0.77943,0.02881,8.6569e-05,0.87159,0.29602,0.039719,0.71452
2,0.4073,0.89097,0.83506,0.015488,0.017914,0.82406,0.17733,0.017126,0.72103
2,0.53841,0.96699,0.91927,0.033142,0.0020536,0.80789,0.27965,0.2345,0.71517
2,0.52866,0.82196,0.87919,0.0090978,7.4423e-05,0.67442,0.20802,0.17776,0.72132
2,0.5525,0.96199,0.77381,0.024152,0.0001062,0.53994,0.071217,0.18704,0.7027
2,0.51782,0.89798,0.80263,0.018304,6.3188e-05,0.87968,0.11798,0.069019,0.71478
2,0.50049,0.94399,0.73938,0.065851,0.0010101,0.87462,0.13435,0.014031,0.72093
2,0.52649,0.64991,0.76118,0.024152,0.0026103,0.80081,0.065896,0.075415,0.71473
2,0.47557,0.982,0.87476,0.095635,0.00089568,0.90698,0.15379,0.30568,0.72069
2,0.58175,0.62291,0.65476,0.095635,0.23279,0.68554,0.06518,0.03714,0.7144
2,0.62293,0.85296,0.84246,0.023936,0.00081066,0.89282,0.097514,0.059734,0.71483
2,0.45064,0.95399,0.82002,0.024586,0.33603,0.93225,0.10058,0.17879,0.72689
2,0.46581,0.93298,0.81948,0.017871,0.16498,0.60971,0.11798,0.35211,0.71507
2,0.69444,0.74594,0.64745,0.064334,0.0061224,0.92821,0.055561,0.18292,0.70258
2,0.38888,0.92098,0.84799,0.017546,0.00031673,0.69363,0.15379,0.081605,0.71501
2,0.48315,0.95399,0.80405,0.02047,0.0049787,0.90698,0.45769,0.30672,0.71499
2,0.31629,0.94999,0.83986,0.023936,0.07925,0.90698,0.15072,0.31703,0.71513
2,0.45064,0.85597,0.73037,0.022095,0.015586,0.87462,0.081654,0.038791,0.69631
2,0.38238,0.74694,0.82397,0.011372,0.0016285,0.84732,0.063747,0.050139,0.72109
2,0.45823,0.92198,0.74135,0.084805,0.0050799,0.91608,0.053003,0.091097,0.71503
2,0.63268,0.70393,0.729,0.023828,0.0043208,0.90597,0.10161,0.11998,0.71484
2,0.44739,0.61991,0.72746,0.014405,0.00038556,0.84328,0.086258,0.019602,0.71515
2,0.52324,0.83696,0.78926,0.015596,0.078542,0.92012,0.13333,0.092128,0.72098
2,0.38888,0.93698,0.81378,0.015921,9.9221e-05,0.75228,0.059961,0.057877,0.71452
2,0.52433,0.91698,0.77069,0.052962,0.00073576,0.68453,0.052696,0.23966,0.71483
2,0.50916,0.80595,0.81049,0.014946,0.00010519,0.7907,0.062622,0.11998,0.70891
2,0.38455,0.80095,0.78773,0.040074,0.017307,0.58948,0.082779,0.088002,0.68982
2,0.39322,0.982,0.80134,0.027077,2.9686e-05,0.83114,0.31853,0.29021,0.71482
2,0.51024,0.82696,0.74387,0.036066,0.0019827,0.71587,0.047887,0.17054,0.7147
2,0.36938,0.99,0.80189,0.056753,7.999e-05,0.818,0.22337,0.3552,0.71485
2,0.53624,0.93098,0.83476,0.038991,0.00067503,0.67745,0.082267,0.33044,0.71455
2,0.40514,0.90098,0.78956,0.02621,0.0001892,0.55308,0.10365,0.24069,0.71502
2,0.45931,0.88097,0.80641,0.01473,0.0004139,0.93327,0.18039,0.08697,0.71506
2,0.52866,0.6009,0.74686,0.019604,0.00037139,0.67037,0.11491,0.053441,0.71499
2,0.46256,0.75994,0.80392,0.01982,0.0028127,0.51365,0.11286,0.015166,0.72075
2,0.46256,0.87397,0.83468,0.01473,0.00056471,0.85945,0.097514,0.36862,0.7213
2,0.63376,0.87897,0.85917,0.052312,5.7824e-05,0.84732,0.076947,0.021975,0.71494
2,0.50049,0.88797,0.83961,0.062602,0.0019726,0.92012,0.10263,0.020324,0.72083
2,0.53299,0.82496,0.77819,0.01917,0.0062945,0.92619,0.080937,0.24997,0.70256
2,0.41922,0.997,0.88144,0.055778,0.00016997,0.93529,0.3523,0.31497,0.71483
2,0.38997,0.93798,0.8298,0.027618,0.00025398,0.80586,0.11798,0.01465,0.70262
2,0.49074,0.91798,0.82939,0.016788,0.02338,0.74216,0.15993,0.1107,0.70868
2,0.47773,0.94499,0.81485,0.034875,0.044837,0.84631,0.38811,0.11586,0.71589
2,0.52324,0.78595,0.79704,0.020145,0.0072763,0.45703,0.12719,0.22006,0.71446
2,0.32495,0.96799,0.81189,0.032059,7.3209e-05,0.59757,0.080119,0.14062,0.72099
2,0.4734,0.71993,0.80381,0.025994,0.00046046,0.59555,0.15584,0.056329,0.71486
2,0.34879,0.85096,0.84139,0.016246,0.0013856,0.81294,0.095467,0.034871,0.7148
2,0.48423,0.90998,0.8163,0.018845,0.00045944,0.79373,0.41983,0.057567,0.72074
2,0.62076,0.87197,0.84147,0.038774,0.00063556,0.54297,0.067226,0.2572,0.71469
2,0.54275,0.93798,0.76469,0.036175,8.5962e-05,0.86552,0.07224,0.39234,0.69628
2,0.41164,0.93498,0.76614,0.030976,0.0074989,0.79676,0.12105,0.31084,0.72083
2,0.4008,0.88297,0.88571,0.010831,0.00090782,0.84328,0.10979,0.23037,0.71485
2,0.37696,0.92398,0.81057,0.020687,0.0036831,0.79272,0.09956,0.05375,0.71427
2,0.66952,0.77194,0.71371,0.068125,0.00022766,0.87462,0.076026,0.2541,0.69612
2,0.53408,0.85597,0.69259,0.016679,0.0037337,0.83215,0.073979,0.15506,0.6902
2,0.4734,0.95999,0.82433,0.068992,0.00052726,0.6542,0.34513,0.025482,0.72778
2,0.37155,0.989,0.88752,0.051229,0.00015074,0.94843,0.58866,0.10245,0.71492
2,0.39863,0.96499,0.78091,0.020253,0.038562,0.9181,0.43109,0.20768,0.72109
2,0.53841,0.87597,0.81137,0.037908,0.0021649,0.8635,0.065282,0.36552,0.71482
2,0.62509,0.94599,0.88936,0.1108,0.00021957,0.63701,0.28067,0.18911,0.7145
2,0.40947,0.83896,0.73431,0.035525,0.0014767,0.80384,0.098537,0.12617,0.71493
2,0.60017,0.78095,0.72856,0.043648,0.019331,0.83316,0.37072,0.085938,0.70212
2,0.50916,0.79595,0.75798,0.017437,0.00073778,0.89687,0.030185,0.11379,0.71501
2,0.52433,0.95899,0.83597,0.02112,4.416e-05,0.94034,0.67768,0.019499,0.70264
2,0.41489,0.93899,0.80082,0.014946,3.8188e-05,0.88069,0.10263,0.17982,0.72105
2,0.24586,0.96299,0.81474,0.017871,0.00019527,0.87563,0.26839,0.020118,0.72106
2,0.55141,0.97499,0.82233,0.048522,0.0038957,0.77149,0.082472,0.36655,0.71493
2,0.34771,0.91298,0.76699,0.014621,0.00016288,0.66229,0.32672,0.068916,0.72207
2,0.45931,0.95699,0.88812,0.054262,5.7115e-05,0.84429,0.33695,0.24997,0.72091
2,0.60017,0.986,0.81441,0.083505,0.0017601,0.86451,0.14151,0.17157,0.71491
2,0.65652,0.89497,0.78296,0.047547,0.0019827,0.80789,0.11798,0.35108,0.71498
2,0.48423,0.94899,0.82005,0.031301,0.02257,0.91102,0.080323,0.044465,0.69022
2,0.14075,0.97299,0.82786,0.05567,0.000256,0.909,0.058529,0.27783,0.71537
2,0.57525,0.88297,0.73009,0.021445,0.00031268,0.74621,0.09076,0.016713,0.71445
2,0.50482,0.82896,0.7325,0.041482,0.00018009,0.56016,0.3922,0.049933,0.72117
2,0.33579,0.84696,0.7911,0.010614,0.0047054,0.76946,0.11695,0.019395,0.71438
2,0.50374,0.90398,0.75373,0.027835,0.00068212,0.55106,0.15379,0.20664,0.7021
2,0.39755,0.77795,0.78932,0.017979,0.00055661,0.89889,0.040111,0.020014,0.71478
2,0.66085,0.83196,0.72154,0.083072,0.00022058,0.93731,0.044613,0.11792,0.71496
2,0.69878,0.84496,0.81175,0.075707,4.4362e-05,0.9454,0.084826,0.006809,0.71497
2,0.59151,0.82296,0.80392,0.034875,0.037954,0.78564,0.0837,0.056639,0.71469
2,0.64243,0.73294,0.67741,0.037474,0.01842,0.88878,0.077356,0.1076,0.72109
2,0.50157,0.91098,0.77518,0.022636,0.0044625,0.8999,0.098537,0.044465,0.72106
2,0.40189,0.988,0.86407,0.56569,2.3816e-05,0.61881,0.13947,0.12514,0.7214
2,0.68902,0.93198,0.82386,0.10538,0.0051103,0.71891,0.25611,0.33663,0.71528
2,0.48315,0.95399,0.77387,0.022311,0.00048981,0.90394,0.38299,0.29434,0.72114
2,0.29895,0.87697,0.82819,0.012455,0.0023673,0.68453,0.055459,0.018467,0.72109
2,0.58934,0.77194,0.82156,0.030868,0.0046953,0.88979,0.19267,0.018054,0.72083
2,0.28595,0.68292,0.79512,0.014188,0.0009807,0.61678,0.21109,0.1107,0.71487
2,0.62401,0.94599,0.79019,0.059569,7.2804e-05,0.87664,0.053515,0.28299,0.7087
2,0.48207,0.95199,0.83298,0.019712,0.0015981,0.83822,0.081347,0.07851,0.69029
2,0.60126,0.66492,0.76633,0.044623,7.6346e-05,0.91911,0.098537,0.082018,0.71475
2,0.68144,0.72493,0.80723,0.060327,0.0020839,0.92922,0.20188,0.28092,0.69029
2,0.45173,0.98,0.90596,0.033684,3.7176e-05,0.88473,0.22439,0.1499,0.72115
2,0.72911,0.70093,0.87226,0.056536,0.026315,0.9363,0.083598,0.10864,0.70271
2,0.6576,0.94499,0.87029,0.057511,0.0013451,0.80688,0.10672,0.028784,0.71504
2,0.62509,0.75794,0.79699,0.037366,0.12753,0.46916,0.064566,0.316,0.71493
2,0.47773,0.88797,0.81416,0.015596,0.00064264,0.91911,0.061291,0.048489,0.71494
2,0.56767,0.84896,0.77466,0.029893,0.0084402,0.81901,0.94679,0.34179,0.7027
2,0.71611,0.65892,0.75883,0.06011,0.0019827,0.8635,0.056891,0.091097,0.72115
2,0.33362,0.97199,0.86777,0.0326,0.00049689,0.84125,0.21928,0.14371,0.71473
2,0.61751,0.94199,0.80414,0.037474,0.01761,0.81395,0.1057,0.23347,0.70273
2,0.3878,0.94199,0.82191,0.025127,0.007752,0.78362,0.3216,0.23966,0.72033
2,0.54383,0.95699,0.92382,0.099968,0.00043718,0.67037,0.15993,0.056329,0.7032
2,0.30437,0.96599,0.84013,0.037908,3.1204e-05,0.93529,0.14356,0.019395,0.71458
2,0.50265,0.78695,0.82065,0.022961,0.0011123,0.95349,0.10058,0.13649,0.71514
2,0.51891,0.99,0.83424,0.041048,0.00017807,0.90597,0.072547,0.27577,0.71486
2,0.43114,0.90898,0.81704,0.020037,0.0068916,0.91304,0.081142,0.052306,0.71467
2,0.46365,0.89697,0.79523,0.030759,0.0097256,0.94338,0.085133,0.1303,0.72084
2,0.66844,0.56489,0.87577,0.018954,0.010728,0.76138,0.10365,0.021149,0.72099
2,0.48207,0.93098,0.85013,0.031626,5.2662e-05,0.72497,0.26532,0.36758,0.70246
2,0.67927,0.88597,0.80742,0.1043,0.00026309,0.66229,0.45053,0.34592,0.71519
2,0.54925,0.988,0.80312,0.16387,0.0015677,0.8453,0.081756,0.12824,0.72079
2,0.61968,0.78595,0.69333,0.019387,0.022165,0.49242,0.082881,0.22315,0.69023
2,0.19818,0.88997,0.76274,0.033467,0.00047058,0.80991,0.21518,0.07067,0.71477
2,0.51349,0.88597,0.77918,0.021986,0.00074791,0.59555,0.094444,0.24585,0.72095
2,0.44414,0.89397,0.74806,0.028918,0.0026912,0.65116,0.12309,0.16744,0.71476
2,0.26103,0.89397,0.77852,0.049605,4.2237e-05,0.70576,0.23053,0.35417,0.7149
2,0.32929,0.97699,0.89078,0.01343,0.00015985,0.87563,0.22746,0.36346,0.72061
2,0.53191,0.85597,0.79126,0.024477,0.0059807,0.55915,0.0837,0.16228,0.72112
2,0.5655,0.89197,0.78384,0.021445,0.00017098,0.77856,0.61936,0.071289,0.71475
2,0.75945,0.5979,0.78198,0.045164,0.0011325,0.89282,0.33183,0.32322,0.72082
2,0.47232,0.86897,0.76546,0.018737,0.00028434,0.80081,0.041952,0.069122,0.71531
2,0.68361,0.97599,0.82882,0.043539,0.00020944,0.93023,0.14356,0.30053,0.71479
2,0.45498,0.95899,0.78211,0.017654,0.001588,0.88069,0.098537,0.074693,0.72074
2,0.63701,0.96999,0.81361,0.072891,0.0014362,0.84226,0.069989,0.31497,0.7209
2,0.43764,0.79195,0.7725,0.013322,0.027934,0.90799,0.081551,0.043433,0.68997
2,0.61426,0.87297,0.73954,0.030759,0.0014058,0.93124,0.35537,0.26958,0.72085
2,0.49832,0.81095,0.73804,0.06206,0.0056467,0.90192,0.34104,0.37068,0.71486
2,0.4138,0.80295,0.77962,0.037041,0.0036528,0.49646,0.057198,0.19014,0.72071
2,0.56658,0.85897,0.80216,0.031192,0.00039467,0.92113,0.11082,0.30053,0.70256
2,0.51566,0.82396,0.80107,0.018629,0.00086633,0.90698,0.089225,0.10967,0.72102
2,0.37371,0.87597,0.80477,0.010831,0.00047564,0.85844,0.097514,0.06417,0.71433
2,0.51132,0.95999,0.86829,0.1682,0.00024082,0.636,0.21212,0.26958,0.71431
2,0.47557,0.64891,0.72453,0.021012,0.017104,0.89181,0.31955,0.021665,0.72116
2,0.4864,0.88797,0.78707,0.013647,0.00021653,0.71891,0.073263,0.09316,0.71496
2,0.48315,0.77995,0.79291,0.018304,0.071254,0.54499,0.18653,0.13649,0.70266
2,0.50591,0.87697,0.7891,0.011914,0.00070843,0.75935,0.57843,0.29537,0.71477
2,0.30762,0.92098,0.77411,0.017654,0.0007054,0.53185,0.27965,0.019189,0.71455
2,0.559,0.77695,0.79899,0.031626,0.00032584,0.86249,0.082984,0.10554,0.71495
2,0.72911,0.81796,0.87314,0.29709,0.00017301,0.72093,0.0881,0.29124,0.72171
2,0.4799,0.72893,0.80052,0.018954,0.0048775,0.78969,0.031413,0.33354,0.71491
2,0.42356,0.95099,0.82134,0.028701,0.00017807,0.90799,0.1364,0.020943,0.71469
2,0.69227,0.6069,0.85449,0.038124,0.00017604,0.90192,0.18244,0.14165,0.7033
2,0.47665,0.72393,0.77357,0.029243,0.02176,0.67139,0.26225,0.025998,0.71495
2,0.34879,0.88997,0.79781,0.015596,0.0015677,0.81294,0.119,0.018467,0.72077
2,0.51891,0.94099,0.75483,0.023719,0.035222,0.79676,0.16095,0.25513,0.7027
2,0.35854,0.96399,0.77943,0.02881,8.6569e-05,0.87159,0.29602,0.039719,0.71452
2,0.65218,0.91898,0.82076,0.04159,0.0032378,0.92417,0.068966,0.084907,0.71509
2,0.50049,0.88797,0.83961,0.062602,0.0019726,0.92012,0.10263,0.020324,0.72083
2,0.67927,0.87097,0.79118,0.064226,0.00020641,0.91001,0.11184,0.30568,0.721
2,0.55141,0.97499,0.82233,0.048522,0.0038957,0.77149,0.082472,0.36655,0.71493
2,0.50807,0.88897,0.79433,0.021445,0.0015475,0.57027,0.069784,0.020427,0.71465
2,0.37696,0.85997,0.74195,0.036608,0.00010114,0.55612,0.33593,0.14062,0.71442
2,0.40622,0.94199,0.77614,0.025127,0.00041491,0.87563,0.63061,0.36036,0.71493
2,0.40514,0.96699,0.80058,0.031301,0.0074989,0.71385,0.034994,0.020633,0.71497
2,0.49399,0.76894,0.84082,0.012022,0.00065479,0.84226,0.068761,0.032601,0.71481
2,0.61534,0.76894,0.78428,0.014621,0.023177,0.52882,0.087384,0.16847,0.71458
2,0.30328,0.94999,0.816,0.045597,0.00018009,0.93124,0.339,0.40266,0.72096
2,0.48315,0.89597,0.79874,0.032167,0.00038859,0.61678,0.080016,0.018776,0.71495
2,0.34879,0.85096,0.84139,0.016246,0.0013856,0.81294,0.095467,0.034871,0.7148
2,0.24477,0.95799,0.81109,0.064876,0.00042706,0.7907,0.10775,0.016919,0.71426
2,0.53624,0.93098,0.83476,0.038991,0.00067503,0.67745,0.082267,0.33044,0.71455
2,0.39213,0.96299,0.79345,0.029676,0.00022766,0.76138,0.18039,0.020118,0.72103
2,0.60126,0.93098,0.79017,0.039099,0.001092,0.80586,0.10365,0.316,0.72068
2,0.65218,0.63491,0.71902,0.02751,0.054048,0.82002,0.05024,0.17363,0.69015
2,0.559,0.88297,0.84375,0.18553,0.012752,0.61476,0.063645,0.17982,0.72107
2,0.3878,0.94199,0.82191,0.025127,0.007752,0.78362,0.3216,0.23966,0.72033
2,0.60451,0.85897,0.75866,0.034767,0.00054952,0.74419,0.065998,0.054885,0.70278
2,0.41922,0.96599,0.78425,0.072782,0.00020135,0.79474,0.65927,0.48829,0.72131
2,0.5785,0.79995,0.818,0.02242,0.0027418,0.84732,0.088509,0.10038,0.70869
2,0.63268,0.94199,0.84835,0.11188,0.0083289,0.78766,0.19063,0.050758,0.7026
2,0.67494,0.87997,0.71418,0.068017,7.6447e-05,0.81699,0.081756,0.068194,0.70238
2,0.48315,0.94199,0.81342,0.30358,0.0046852,0.49747,0.055357,0.22418,0.71486
2,0.40514,0.94099,0.76584,0.11405,0.0022661,0.91911,0.13844,0.44599,0.71469
2,0.20143,0.92398,0.82487,0.043323,0.00010519,0.54499,0.12923,0.027958,0.7147
2,0.47882,0.86097,0.78833,0.014621,4.6893e-05,0.72093,0.093421,0.13443,0.71482
2,0.40839,0.83796,0.68445,0.027727,0.00029244,0.69565,0.10263,0.28711,0.71488
2,0.52216,0.61191,0.71029,0.012022,0.0016892,0.49444,0.10365,0.082018,0.71472
2,0.54058,0.92798,0.82071,0.042456,0.74393,0.94439,0.036939,0.26751,0.71462
2,0.61534,0.78695,0.77666,0.070616,0.017711,0.80384,0.10263,0.2345,0.71583
2,0.58067,0.80495,0.72771,0.0365,0.00056977,0.8089,0.11286,0.1499,0.70277
2,0.36504,0.98,0.83923,0.22019,0.00020944,0.52073,0.35332,0.1499,0.72163
2,0.50916,0.94599,0.83583,0.016463,0.11842,0.67644,0.14867,0.013412,0.72103
2,0.34879,0.85096,0.84139,0.016246,0.0013856,0.81294,0.095467,0.034871,0.7148
2,0.43006,0.88797,0.76417,0.06271,0.0033188,0.89383,0.032846,0.02084,0.72102
2,0.4073,0.90198,0.79123,0.016463,0.0034605,0.95551,0.47508,0.12514,0.72105
2,0.4864,0.87597,0.77444,0.034983,0.00010418,0.7998,0.15788,0.22625,0.6966
2,0.55141,0.95799,0.81531,0.28409,0.0025596,0.83013,0.26839,0.17879,0.70269
2,0.50482,0.94299,0.76759,0.038991,0.0075293,0.75733,0.068556,0.26339,0.71453
2,0.50699,0.75194,0.77998,0.032276,0.00050904,0.84631,0.090453,0.043124,0.71485
2,0.36613,0.95499,0.77107,0.029026,3.748e-05,0.50253,0.097514,0.29949,0.7208
2,0.34337,0.93098,0.82534,0.0339,0.0014969,0.5723,0.67666,0.045394,0.71475
2,0.48965,0.73994,0.73894,0.029784,0.0032884,0.88979,0.089635,0.02084,0.7027
2,0.67277,0.85897,0.86372,0.1682,0.036942,0.79272,0.40448,0.052409,0.70861
2,0.559,0.88297,0.84375,0.18553,0.012752,0.61476,0.063645,0.17982,0.72107
2,0.572,0.75994,0.76507,0.017979,0.0017499,0.69464,0.38197,0.12617,0.71479
2,0.34337,0.93098,0.82534,0.0339,0.0014969,0.5723,0.67666,0.045394,0.71475
2,0.45715,0.97399,0.84331,0.027835,0.0093714,0.9272,0.094444,0.22006,0.71496
2,0.58825,0.87697,0.82537,0.036608,0.0041184,0.75935,0.083188,0.091097,0.70285
2,0.50699,0.63691,0.59784,0.020795,0.00015681,0.82811,0.48327,0.22728,0.70267
2,0.62618,0.89898,0.73563,0.059677,0.089574,0.73407,0.060166,0.10554,0.71495
2,0.65218,0.79595,0.75918,0.088054,0.0080252,0.88069,0.11389,0.29434,0.70279
2,0.59692,0.71293,0.69385,0.067584,0.0016082,0.86552,0.18858,0.078304,0.71464
2,0.39647,0.96199,0.8541,0.039207,0.0017398,0.55005,0.36458,0.26235,0.71486
2,0.4994,0.92398,0.82597,0.013105,0.01012,0.61881,0.10979,0.09935,0.71539
2,0.42789,0.82096,0.8492,0.045922,0.014675,0.64813,0.087691,0.021665,0.71499
2,0.48749,0.97099,0.80315,0.036391,0.0017196,0.64611,0.15686,0.079542,0.70225
2,0.4604,0.65992,0.74727,0.025019,0.004675,0.8726,0.2377,0.36552,0.6903
2,0.52324,0.97299,0.82871,0.027835,0.0013248,0.74014,0.64289,0.43671,0.71473
2,0.35854,0.96399,0.77943,0.02881,8.6569e-05,0.87159,0.29602,0.039719,0.71452
2,0.47232,0.75694,0.76507,0.010397,0.0018815,0.47118,0.14458,0.22109,0.69028
2,0.57525,0.84896,0.79411,0.058269,0.01346,0.63397,0.18039,0.06644,0.70253
2,0.39647,0.95899,0.79803,0.017871,0.000839,0.88473,0.63164,0.26235,0.71518
2,0.60884,0.75694,0.76165,0.045814,0.029958,0.60566,0.098537,0.059424,0.71514
2,0.33471,0.96499,0.80808,0.021228,0.00045438,0.88878,0.27556,0.22934,0.71498
2,0.42897,0.91098,0.85586,0.034875,0.002843,0.90799,0.11389,0.19426,0.72099
2,0.3152,0.95199,0.9548,0.22885,0.099797,0.62993,0.53852,0.036315,0.73317
2,0.48315,0.96299,0.82076,0.038449,0.12146,0.86855,0.098537,0.16331,0.7209
2,0.59909,0.82396,0.78817,0.034875,0.0027115,0.88675,0.04318,0.042402,0.71461
2,0.51241,0.95299,0.87287,0.038557,0.00078839,0.85035,0.092397,0.064376,0.7022
2,0.572,0.96399,0.85865,0.058378,5.5597e-05,0.78463,0.087793,0.094192,0.71502
2,0.4604,0.92098,0.79518,0.027618,2.1285e-05,0.94237,0.71759,0.11998,0.71482
2,0.4669,0.84996,0.75083,0.018412,0.0017196,0.90698,0.10058,0.36965,0.71486
2,0.46256,0.75994,0.80392,0.01982,0.0028127,0.51365,0.11286,0.015166,0.72075
2,0.572,0.983,0.83849,0.065309,0.003592,0.52275,0.14663,0.20871,0.70257
2,0.50699,0.86297,0.76264,0.060002,0.0014665,0.50657,0.054436,0.1499,0.71467
2,0.42897,0.97299,0.83126,0.12488,0.0090779,0.73306,0.10365,0.029299,0.70272
2,0.56117,0.91498,0.75184,0.023936,0.006669,0.92417,0.094444,0.3779,0.7212
2,0.38238,0.74694,0.82397,0.011372,0.0016285,0.84732,0.063747,0.050139,0.72109
2,0.51891,0.89297,0.72157,0.1043,0.0022459,0.81294,0.03919,0.13752,0.71483
2,0.60776,0.66192,0.74954,0.081555,0.32186,0.88979,0.10468,0.058289,0.71969
2,0.61101,0.90398,0.83148,0.088054,0.0024281,0.90293,0.31853,0.40782,0.71482
2,0.4073,0.96599,0.71415,0.02621,0.00012139,0.82609,0.2643,0.39441,0.71483
2,0.38563,0.91698,0.82652,0.046572,0.0046953,0.50152,0.082267,0.040648,0.70862
2,0.47232,0.75694,0.76507,0.010397,0.0018815,0.47118,0.14458,0.22109,0.69028
2,0.57525,0.92898,0.78581,0.020145,0.040181,0.8908,0.34513,0.2314,0.71503
2,0.42356,0.95099,0.82134,0.028701,0.00017807,0.90799,0.1364,0.020943,0.71469
2,0.3943,0.95599,0.7765,0.022745,0.00059305,0.87765,0.14663,0.18498,0.71511
2,0.41164,0.87697,0.8123,0.015271,0.0012135,0.48129,0.12412,0.25513,0.69001
2,0.58717,0.79495,0.77296,0.034983,0.027226,0.56623,0.064054,0.020014,0.71474
2,0.30762,0.97099,0.77263,0.0365,0.0026204,0.85137,0.16914,0.42742,0.71504
2,0.44089,0.91698,0.78888,0.014188,0.00011531,0.74014,0.095467,0.056845,0.71495
2,0.52866,0.81496,0.81635,0.043323,0.00026916,0.59858,0.14254,0.037037,0.70282
2,0.45606,0.89898,0.79655,0.023611,0.00079244,0.84833,0.12514,0.092128,0.71475
2,0.44956,0.82396,0.77055,0.010506,0.0046649,0.78463,0.1896,0.055813,0.70861
2,0.58609,0.95599,0.79282,0.13679,0.0038147,0.87765,0.22644,0.16847,0.71478
2,0.62509,0.75794,0.79699,0.037366,0.12753,0.46916,0.064566,0.316,0.71493
2,0.47665,0.90898,0.79685,0.018412,0.00061835,0.84024,0.22644,0.021046,0.71494
2,0.63051,0.92798,0.73406,0.061085,0.00059406,0.92922,0.09649,0.020221,0.7147
2,0.51674,0.5919,0.74798,0.063251,0.031578,0.67442,0.066203,0.13133,0.71473
2,0.54058,0.77395,0.76568,0.020687,0.021963,0.90597,0.052185,0.36346,0.70262
2,0.61534,0.76894,0.78428,0.014621,0.023177,0.52882,0.087384,0.16847,0.71458
2,0.45823,0.79095,0.78912,0.01982,0.0044422,0.71587,0.084826,0.22521,0.71485
2,0.59367,0.85797,0.77784,0.044623,0.0056568,0.71082,0.56717,0.18704,0.71548
2,0.55358,0.83496,0.77926,0.12921,0.0021953,0.65521,0.13026,0.22521,0.71467
2,0.39972,0.93999,0.81044,0.016354,0.001588,0.94034,0.098537,0.059631,0.72095
2,0.44739,0.95499,0.78896,0.058378,0.00019831,0.9363,0.23463,0.090065,0.71477
2,0.59367,0.85797,0.77784,0.044623,0.0056568,0.71082,0.56717,0.18704,0.71548
2,0.4539,0.90698,0.82753,0.03585,0.0047054,0.89484,0.42699,0.13649,0.72075
2,0.49399,0.92298,0.77609,0.02242,0.0030252,0.57634,0.33388,0.062313,0.71491
2,0.49399,0.92298,0.7848,0.021878,4.7095e-05,0.87563,0.28988,0.021149,0.72107
2,0.4734,0.92398,0.80104,0.029026,0.00023171,0.80384,0.12821,0.13649,0.71495
2,0.44848,0.93398,0.77146,0.031301,0.0038451,0.71284,0.07664,0.25513,0.71464
2,0.41597,0.89597,0.74806,0.024911,0.0013552,0.93124,0.12719,0.13133,0.72074
2,0.53299,0.95699,0.83137,0.054587,0.0072155,0.80688,0.11593,0.18085,0.7024
2,0.3813,0.99,0.88015,0.12704,0.00017301,0.87563,0.12923,0.057051,0.71472
2,0.36288,0.94899,0.85547,0.051121,0.00016187,0.69767,0.38197,0.094192,0.71486
